"","feature.name","w","rk","z","pval","fdr"
"Ensa",7964,-0.00041266736016429,6496.5,-0.306451516829635,0.757090386345403,0.9992739237389
"Gm42598",14873,-0.000254244290135686,6496.7,-0.131859315488467,0.748224102336951,0.9992739237389
"Tpgs1",1751,-0.000254424980047625,6497.4,-0.136205513257407,0.757232660459277,0.999333060564876
"Mrpl38",1967,-0.000236050487876647,6497.4,-0.116337872293644,0.76254698287325,0.9992739237389
"Zfp174",10522,4.52941901522641e-05,6497.9,0.186851705104936,0.758053355248943,0.9992739237389
"Gm37247",14429,-2.82953034937813e-05,6498,0.108149093946087,0.752223524276153,0.9992739237389
"Gm37123",14364,0.000101470676301149,6498.1,0.246560491500229,0.756915972779239,0.9992739237389
"Zfp641",2912,-4.90780521302775e-05,6498.3,0.0856060786758812,0.759927903481075,0.9992739237389
"Scaf11",6606,-0.000403377015251341,6498.7,-0.295030534858985,0.760255868933632,0.9992739237389
"Gm38380",14291,-0.000286381064103791,6498.8,-0.168057863466055,0.757401334074396,0.999333060564876
"Grin3b",16642,-0.000416914787324971,6498.9,-0.312405417462753,0.767316324603074,0.9992739237389
"Casz1",5038,-0.000403764661684868,6499,-0.296632300964621,0.767530978497781,0.9992739237389
"Dcun1d2",7924,-0.000279898990256517,6499.7,-0.163697657005208,0.75948787587266,0.9992739237389
"Gm13092",13085,-0.000270005822270426,6499.7,-0.150203090261464,0.756579872373371,0.9992739237389
"A930004J17Rik",14274,-0.000418525169154863,6499.8,-0.31484907495499,0.763958877967331,0.9992739237389
"Cap1",4888,-0.000318982097447851,6499.9,-0.204334348193643,0.754849861434426,0.9992739237389
"4930469G21Rik",15705,-0.000413478330642411,6499.9,-0.308200305983529,0.766371060791465,0.9992739237389
"Nmnat1",5046,-0.000424160880613629,6500,-0.316322039452882,0.759071867589502,0.9992739237389
"AF357359",16911,-0.000243178975190842,6500,-0.124649287792654,0.756070610642085,0.9992739237389
"Grm2",2970,-0.000430029382460827,6500.2,-0.32643971875204,0.769558737543946,0.9992739237389
"Fryl",11876,-0.000314738555875555,6500.2,-0.201491156921013,0.759944300745784,0.9992739237389
"Atg2a",3359,-0.000358328701105094,6500.6,-0.246726869757693,0.76246965562619,0.999475810210648
"Prps2",3720,7.59809322023474e-05,6500.7,0.219222177681345,0.756772982585107,0.9992739237389
"Eno3",11119,-8.85021265077569e-05,6500.9,0.0406308270460026,0.760343868174435,0.9992739237389
"Wwp1",8598,-0.000397557454352157,6501,-0.291752951178079,0.758314916724197,0.9992739237389
"Atmin",9607,9.21990099277509e-05,6501.3,0.238850803220972,0.757285748440948,0.9992739237389
"Rspry1",9970,-0.000134556263953378,6501.5,-0.00447958007586058,0.759217310805695,0.9992739237389
"Kcnu1",5989,-0.000221247026411768,6501.7,-0.0997158297110513,0.753272524092586,0.9992739237389
"Egr3",17091,-0.00041059465452344,6503,-0.303978087821401,0.767846629485859,0.9992739237389
"Deb1",6424,-0.000143207006531213,6503.5,-0.0149054572791218,0.754438550751015,0.9992739237389
"Dhx16",3238,2.51335558765209e-05,6503.6,0.163568892284047,0.76055221589087,0.9992739237389
"Gm13422",12944,-0.000343862219984983,6504.9,-0.23293762634532,0.76587521223387,0.9992739237389
"A230046K03Rik",6920,-0.00022289687077325,6505.6,-0.100991699348809,0.761257211069954,0.999356400465753
"Gm6159",14035,-0.000375951012651104,6505.9,-0.265334350066127,0.754086467066123,0.999356400465753
"Fam174b",12386,4.97526566656627e-05,6506.6,0.192459457080893,0.75740569559777,0.9992739237389
"Gm6967",13911,-0.000446865772177619,6506.9,-0.342587210852794,0.765627943228814,0.999359210413866
"Ndufaf7",3099,0.000158454034537708,6507.1,0.308811940022559,0.758815826742758,0.9992739237389
"Kdm1b",7798,-0.000111299350559606,6507.1,0.0190117551782736,0.761082789180607,0.9992739237389
"Galnt9",6624,2.16834774259322e-05,6507.7,0.159463597132478,0.761271460068091,0.9992739237389
"Mrps33",5416,-0.000393751909039509,6507.8,-0.285194145571825,0.754434635824005,0.9992739237389
"Chtf8",9507,-5.78597175616069e-05,6507.8,0.0746996689854378,0.757526746760693,0.9992739237389
"LOC102639076",17288,-9.00419423337174e-05,6507.8,0.0419563147540541,0.761255079885305,0.9992739237389
"Bcl11b",9727,5.58033996355463e-05,6508,0.197193198454994,0.755998716014177,0.9992739237389
"Gm38009",14508,-2.17603867926968e-05,6508.6,0.113773498353572,0.753127612768022,0.9992739237389
"Dph3",2440,-0.000343924659935133,6509,-0.235773647419129,0.752925359695872,0.9992739237389
"Rmdn1",4697,3.11936346010518e-05,6509.1,0.171249855662315,0.761041541972671,0.9992739237389
"Igsf3",8800,-0.000131595469722256,6509.1,-0.00520171681792537,0.759948565191806,0.9992739237389
"Lmf2",2751,-0.000334499675951797,6509.8,-0.223020536342449,0.764341520418598,0.999280550176635
"Gm4799",11914,-2.26202006867126e-05,6510,0.11461028360443,0.758166051545508,0.9992739237389
"9530036O11Rik",13848,4.1329319334052e-05,6510.2,0.182913047257277,0.7571078834889,0.9992739237389
"Fer1l6",7530,-0.000430358805589421,6510.5,-0.324819286421593,0.769376340953804,0.999333060564876
"Gpi1",7361,-0.000360654677087162,6511,-0.249177374712247,0.753933066026897,0.9992739237389
"Gm43886",15200,-0.000122528650508161,6511.1,0.00456746313698396,0.75326511383013,0.9992739237389
"Mir30b",17134,-8.25711055791209e-05,6511.5,0.049903590567143,0.751924419588468,0.9992739237389
"Zfp626",5636,-0.000133022503955111,6512,-0.00556457036085834,0.75292440211606,0.9992739237389
"Ebf1",10756,-0.000446465978805311,6512,-0.3401604715358,0.767635523875068,0.999319578913865
"Btg3",2868,-0.000117734951807181,6512.6,0.0139701801207329,0.760142192767173,0.9992739237389
"Gm13525",12792,-2.73934663422354e-05,6512.7,0.108506941240764,0.758619741784014,0.9992739237389
"Cacng4",1951,-0.000364018917958493,6513.5,-0.255370473599713,0.758705681700328,0.9992739237389
"Ndufb11",5796,0.000124269802402524,6513.7,0.272279938449522,0.761146501653399,0.9992739237389
"Tmem59",4864,-0.000129927960870687,6514.2,-0.00158962432757347,0.760173296541138,0.9992739237389
"Hells",3463,-0.000422470316742156,6514.4,-0.318453657757513,0.764517357384175,0.999347827895697
"Cuedc2",7430,-0.000134720683444001,6514.4,-0.00713069883035265,0.759242109314936,0.9992739237389
"Manea",8471,0.000173687891149149,6514.8,0.325886336029355,0.755747705851415,0.999433435749629
"Ctnna1",7710,-0.000102434155652109,6515.1,0.0261744275646425,0.761803936348743,0.999356400465753
"Gm38357",14408,-2.81306404943665e-05,6515.3,0.108237121031124,0.756834497257713,0.9992739237389
"Greb1l",9002,-7.81679491800114e-05,6515.5,0.0546334382126159,0.757326657951953,0.9992739237389
"Lbr",552,-0.000155202652464517,6515.6,-0.0279813567259392,0.752832038776839,0.999356400465753
"Homer1",791,1.25524541540841e-05,6515.6,0.152003479915327,0.759005470451454,0.9992739237389
"Slc25a3",11245,-0.000213157893149321,6515.8,-0.0927765027280655,0.755429400108015,0.999333060564876
"Fbxl12os",11304,-0.00043176743223326,6515.8,-0.325686946951875,0.760006028725315,0.999406964721673
"Gpatch11",10031,-0.000411179694776661,6515.9,-0.304751583941595,0.762559960169376,0.9992739237389
"Mbd1",3291,-0.000290095038391253,6516.6,-0.177431178297122,0.763547627254232,0.999285527467492
"Ppp6r2",7391,-0.000209166595126499,6516.7,-0.0881758063933047,0.756732388071969,0.9992739237389
"Pin1",6249,-0.000412151173219457,6517.2,-0.305462652497874,0.761745588543029,0.999361093429606
"Gm42515",14807,-0.000407505422699738,6517.3,-0.300543953450882,0.765899224431499,0.9992739237389
"Fbxw5",1103,-0.000400540155393788,6518.2,-0.293083657001627,0.763682468472648,0.9992739237389
"Mbtps2",9539,-4.45624781220829e-05,6518.2,0.0898645965038038,0.765757868313385,0.9992739237389
"Tonsl",10978,-0.000302311135031749,6518.5,-0.187235883779349,0.755165828911654,0.9992739237389
"Gm14853",12513,-0.00043013587732797,6519.1,-0.32632627783046,0.769672297705473,0.9992739237389
"Vmac",10497,-0.000203814698866297,6519.3,-0.0821838370826338,0.755833539235193,0.9992739237389
"9430083A17Rik",16979,-4.57269676387088e-05,6519.6,0.0913519767465085,0.760899551874034,0.9992739237389
"Casp9",5005,-0.000368402644209637,6520,-0.258032117795101,0.764658733471397,0.999333060564876
"Tnrc6b",9675,-0.000271451636086629,6520.2,-0.152264716541592,0.762170414444489,0.999361093429606
"Asl",3667,-0.000407733210053737,6520.4,-0.302263875389309,0.767376220516955,0.999333060564876
"Stac",6411,-0.000164743479670353,6520.4,-0.0405912835342605,0.757116222414598,0.9992739237389
"Zfp324",518,-0.000113927809308972,6520.7,0.0144687834059807,0.750238549357846,0.9992739237389
"Gm17354",13467,-7.92748822063041e-05,6520.8,0.0544986539123879,0.756106526301924,0.9992739237389
"AW046200",16447,-0.000420555233458869,6520.9,-0.312665932557902,0.769937176545987,0.9992739237389
"4930417H01Rik",15811,-2.16930135074426e-05,6521.1,0.115416763571419,0.756763189300421,0.9992739237389
"Zfp30",9620,-8.17607688203309e-05,6521.6,0.0509832047021506,0.757141331140281,0.9992739237389
"Gsta3",3792,-3.70581631819355e-05,6521.7,0.0995588221298752,0.753813684786396,0.9992739237389
"Zfp65",11927,-0.000352873172010168,6521.8,-0.242559102205414,0.758050106303143,0.9992739237389
"Vip",1515,-0.00032514722245799,6522.4,-0.211507873168243,0.76748484316695,0.999342990222774
"Napepld",9277,-0.000422718347504326,6522.7,-0.319894865417276,0.765442158907112,0.9992739237389
"2900060B14Rik",15226,9.65827787259911e-05,6523.2,0.243322146023553,0.7604388997948,0.9992739237389
"Atp6v0a2",7773,-8.57461644683158e-05,6523.3,0.0474486722920947,0.758131002484267,0.9992739237389
"Cd63-ps",13100,-1.25602007683137e-05,6523.3,0.125558857618542,0.757053083357364,0.9992739237389
"LOC432842",17061,-0.000128422901612538,6524.3,-0.00285570589669552,0.754066072120058,0.999333060564876
"Naa16",2491,-0.000349559187791473,6524.6,-0.238031603397077,0.761398898813022,0.9992739237389
"Mtmr14",5522,-0.000454014342628888,6524.6,-0.353361100104615,0.76434416593957,0.999361093429606
"Gm7436",14141,-4.41108095831285e-05,6525.1,0.0900186252423844,0.761969268681163,0.9992739237389
"2210008F06Rik",13730,-0.000141001281431837,6526.9,-0.0158275590460167,0.75381484871651,0.9992739237389
"Gm42732",15171,-0.000436560489164254,6527.4,-0.330252042764399,0.763127802554943,0.9992739237389
"Gm43598",15101,-2.08608664522259e-05,6527.6,0.114447019184802,0.760507283496132,0.9992739237389
"Lsm3",6829,2.45528113644564e-05,6527.7,0.163397010656568,0.763035727373994,0.9992739237389
"Gm44567",15344,-6.38091638888366e-05,6527.7,0.0704853219088938,0.760595151970496,0.9992739237389
"Isoc1",3310,-0.000337548687275274,6528,-0.224049078048923,0.759973053800593,0.9992739237389
"Pdp1",9850,-0.000127350286755929,6528,-0.000275444725665326,0.762391350607473,0.9992739237389
"Gm43751",14799,-0.000422273511356834,6528.2,-0.318213422928002,0.772044240312253,0.9992739237389
"9430097D07Rik",15753,-8.50314513276142e-05,6528.2,0.048661988887634,0.755718461311836,0.9992739237389
"Arih1",3559,0.000137146740507147,6528.7,0.286174589221016,0.758766350658726,0.9992739237389
"N4bp1",6023,-0.000352717484833665,6530.1,-0.242247018861094,0.763481632784768,0.999314942273555
"Tmem87b",1047,0.000140141837687282,6530.2,0.288231447174784,0.76092440707691,0.999333060564876
"Nudt6",9977,-0.000346663177966077,6530.6,-0.236304054093976,0.764611277771371,0.9992739237389
"Zfp697",9967,-0.000267710077599833,6531.8,-0.146880343385441,0.760533513757029,0.999361093429606
"LOC102634058",16860,-0.000219448384214407,6532,-0.100344735759286,0.767437017609769,0.9992739237389
"Bach2os",15989,-0.000418980674534563,6532.8,-0.314137324998156,0.773146488191642,0.9992739237389
"Cmc2",1066,-9.25210939764917e-05,6533.3,0.0363625426413094,0.756433797165066,0.9992739237389
"C1galt1c1",9823,-0.000297806493039951,6533.3,-0.184405848739921,0.755539605273587,0.9992739237389
"Ccdc9",8666,-0.000158302701342047,6533.4,-0.0287404222262958,0.756296010759037,0.9992739237389
"Copz1",11155,-0.000129760214351413,6533.6,-0.00146632000167403,0.764054029742995,0.999289370893544
"1110065P20Rik",12370,-0.000142149984036993,6533.7,-0.0173140735308929,0.752103347349612,0.9992739237389
"Tmem160",1458,4.654097142805e-05,6533.8,0.188355206290109,0.767543982432871,0.999333060564876
"Gm43061",14738,-7.57112460498604e-05,6534.1,0.0558708586676519,0.757348045460998,0.9992739237389
"Cox8a",7235,-0.000264467309922232,6534.6,-0.14773256231266,0.761655760659769,0.9992739237389
"Dpp3",11461,-4.32648668899607e-05,6534.8,0.0905002082298579,0.760035799413575,0.999323355645626
"Rmi1",7127,-4.70906635083886e-05,6534.9,0.0869053221383653,0.762936503542693,0.9992739237389
"Wdr35",11607,-0.00025407492310731,6535.7,-0.136609269515821,0.760734082060508,0.9992739237389
"Tgfb1",16291,-0.000403923969649329,6535.9,-0.297028842224424,0.772334302861197,0.9992739237389
"Gm27920",14031,-0.000422790422183666,6536.5,-0.316649337394376,0.770454433248792,0.9992739237389
"Rel",1735,-0.000341633518330812,6536.6,-0.230741865080113,0.755373739779321,0.9992739237389
"Anapc16",1654,-0.000330009598600677,6537.1,-0.219095594754345,0.762286192019459,0.9992739237389
"LOC105243866",15634,-0.000403923969649329,6537.4,-0.297028842224425,0.772334302861196,0.9992739237389
"Adam11",2042,3.18036552243546e-05,6538.4,0.172151259767404,0.758865342847936,0.9992739237389
"Slco5a1",3795,-0.000402062276921029,6538.4,-0.291798384927377,0.768043842303414,0.9992739237389
"Gm14046",12971,-5.01983589303395e-05,6538.4,0.0858501541656304,0.758514244371097,0.9992739237389
"Supt4a",1834,-0.000103353341218975,6538.7,0.0268873104184485,0.768280000242302,0.999331337725565
"Zfp354a",1775,-0.000221885668231967,6538.9,-0.10041562165211,0.763624999212004,0.9992739237389
"Akip1",5790,1.65345790132894e-05,6538.9,0.154954326560906,0.760067799513472,0.9992739237389
"Slc24a5",7078,-6.08011605066277e-05,6538.9,0.0734039121500076,0.757544029447863,0.9992739237389
"Mrps36",11203,-2.37779935680837e-05,6538.9,0.114107534200686,0.765676445326318,0.999333060564876
"Zfp532",8887,-0.000120021877714714,6539,0.00803327518393519,0.765477492957414,0.9992739237389
"Sec16b",15703,3.74260316781818e-06,6539.1,0.140753248964542,0.75719763332451,0.9992739237389
"Gm13205",13159,-0.000384134896953731,6539.3,-0.275820462692684,0.767184731272235,0.9992739237389
"Gm42837",14834,0.000139993254080189,6539.3,0.288919820384767,0.762160315546066,0.9992739237389
"Krt2",11491,0.000139993254080189,6539.4,0.288919820384767,0.762160315546067,0.9992739237389
"Cdhr1",2404,0.000139993254080187,6539.8,0.288919820384765,0.762160315546068,0.9992739237389
"Gm13864",12799,-7.98380463324623e-05,6540.4,0.0530605120157909,0.758498903173554,0.9992739237389
"Eif2ak4",578,-0.000216524139423927,6541,-0.095744198641238,0.763143166989758,0.999333060564876
"Herc2",5588,-0.000171698035799479,6541.3,-0.044960795590449,0.765473435167366,0.9992739237389
"Gm37519",14397,-0.000417898517275692,6541.7,-0.313950729154774,0.772399749923225,0.9992739237389
"Ccnf",11995,-0.000213829713937924,6541.8,-0.0890225141709131,0.752973532343026,0.9992739237389
"Atp1a3",8570,-0.000211380583063495,6541.9,-0.0877469631655371,0.766051530376852,0.9992739237389
"Ankrd34a",9837,-0.000302055370868197,6541.9,-0.186415467303067,0.766180970320304,0.9992739237389
"9330132A10Rik",9074,-0.000310799366687915,6542.1,-0.19474928753054,0.760600468963039,0.9992739237389
"Pabpc5",6970,-0.000396665241785881,6542.2,-0.289721509054622,0.772981149625103,0.9992739237389
"Sox4",12307,-0.000191220473132377,6542.2,-0.0658503111858769,0.754491619255801,0.999333060564876
"Tmf1",5445,-0.000115028404431421,6542.7,0.0158079785379107,0.763868556175362,0.9992739237389
"Ttc30a1",12268,-6.21624044476426e-05,6542.7,0.069206391911226,0.757482031540938,0.9992739237389
"Mak16",5991,-0.000391372265452639,6542.8,-0.284464435177753,0.762862646066407,0.9992739237389
"Osbpl1a",9174,1.1435983361624e-05,6542.9,0.150666946403087,0.761721445093435,0.9992739237389
"Gm2423",11226,-3.95740441843315e-05,6543.8,0.0967717934610326,0.756397453719824,0.9992739237389
"LOC102642386",16322,-0.000282452907334382,6544.1,-0.165256120388772,0.763748727658381,0.9992739237389
"Gpr150",9355,-1.09462196760303e-06,6544.2,0.135561771722435,0.758912014282015,0.9992739237389
"Tbca",8802,-0.000272766779823665,6544.4,-0.155033052536155,0.765560465165824,0.9992739237389
"Tmem107",2026,-0.000126025607589659,6544.6,0.00191115016143212,0.763832427910851,0.9992739237389
"Atg14",7641,-0.000274250656290403,6544.7,-0.158486717924169,0.757687255258034,0.9992739237389
"Tbc1d9b",7413,-9.75360847311718e-05,6545,0.0337116118886124,0.758022203213464,0.9992739237389
"H3f3a",11136,-0.000127847982261281,6545.1,0.00125042702201385,0.76859998405192,0.9992739237389
"Srd5a3",5167,4.07274089651979e-05,6545.3,0.182424190051771,0.760247852932439,0.9992739237389
"Gm42770",14938,-9.39251001746684e-05,6545.3,0.0367386419040524,0.767219181848675,0.9992739237389
"Gdpd2",1476,-5.13562649571172e-05,6545.5,0.0840994983039141,0.75984111618538,0.9992739237389
"Nudt9",5188,-0.000324818804491129,6545.7,-0.213341488516004,0.762742067391349,0.9992739237389
"Jup",172,-0.000342472135772522,6545.8,-0.232297000503868,0.763185287445509,0.9992739237389
"Prr12",9493,-9.33208614672836e-05,6545.8,0.0384796639625981,0.759947471473254,0.999333060564876
"Atg9a",6587,-6.04221035655559e-05,6546.1,0.0742716992801902,0.764567353062853,0.9992739237389
"Grid2ip",955,-1.70775689512329e-05,6546.2,0.120436807118552,0.757463263664973,0.9992739237389
"Dhx9",8956,-0.000384196458131839,6546.9,-0.273926235257444,0.763900476414555,0.999391367723831
"Nup37",7122,-0.000274808866875658,6547.3,-0.160269941891944,0.76063387893613,0.9992739237389
"Col26a1",511,-0.000379948046028761,6547.7,-0.272076107966122,0.757425055451514,0.9992739237389
"Cep350",6699,2.22719344909238e-05,6547.9,0.160194563792565,0.760037434664282,0.9992739237389
"D5Ertd579e",5144,-0.000220470649775979,6548.3,-0.0981706396507039,0.758066287039873,0.999333060564876
"Cox7a2",6330,4.87023133481771e-05,6548.5,0.191189815277226,0.765113699489403,0.9992739237389
"Gm28050",14029,-0.000432589828255596,6548.5,-0.324661283995832,0.773827678172973,0.9992739237389
"2810474O19Rik",6490,-8.6180044604938e-05,6548.6,0.0455932343272874,0.764822968566362,0.9992739237389
"Mecr",5003,8.51171180086065e-06,6549,0.14724187685724,0.770416900231117,0.999321566828875
"Usp54",6842,-0.000159309529517177,6549.3,-0.0350149579680882,0.768669525816748,0.9992739237389
"Hint3",1523,-0.000166394619816965,6549.7,-0.0414409892085444,0.761403468431564,0.9992739237389
"Gm42597",14936,-0.000413629413018723,6550,-0.304685823836965,0.76545701278276,0.999453009195668
"Topbp1",6438,-0.000315851926921036,6550.1,-0.201560567099619,0.764378920572684,0.9992739237389
"Zdhhc5",6796,-0.000184351939750753,6550.3,-0.0635134089341872,0.765907418711499,0.9992739237389
"A930007A09Rik",17197,1.92132289252524e-05,6550.6,0.158363497972444,0.757980860254071,0.999333060564876
"Dlx2",2987,-0.000325284578708739,6550.8,-0.211707612220674,0.768149892436316,0.999302453824553
"Cacul1",6646,-0.000248675898572402,6551.4,-0.13004719735534,0.764570488571084,0.9992739237389
"Rc3h1",8445,-0.000230914746155555,6551.6,-0.112016927565,0.764829035692619,0.9992739237389
"Ube3b",5301,7.40545106430261e-06,6551.7,0.148743839154384,0.765280016284076,0.9992739237389
"Rnf115",4640,0.000107952411350685,6552.5,0.254257110631887,0.764789478209095,0.999280550176635
"Gm17971",14124,-8.3260282624918e-05,6553.1,0.047591241150004,0.75970869660658,0.999333060564876
"Nqo2",9546,-0.000398346635401226,6553.3,-0.292031091181419,0.773468918830017,0.9992739237389
"Zfp961",10244,-0.00033755753177484,6554.6,-0.225136725281478,0.758555674253402,0.9992739237389
"Nit2",2807,-0.000291747371989088,6554.9,-0.176032455018783,0.770701460293845,0.9992739237389
"Aard",11731,-0.000291664607504026,6554.9,-0.176710485831967,0.767013435899139,0.9992739237389
"Oxsr1",7428,-0.000228934988923447,6555.2,-0.110018538950165,0.767348499551639,0.9992739237389
"Id1",8971,-5.85627239636246e-06,6555.7,0.131375644437298,0.757848639626714,0.9992739237389
"Cd160",15943,-0.000171903176318377,6556.1,-0.0482750073732925,0.759374006160593,0.9992739237389
"A530058N18Rik",13259,-0.000287474812963707,6556.4,-0.174081136835674,0.765921663297456,0.999384686351789
"Slc30a9",5161,3.09649842216963e-05,6556.8,0.171093063385038,0.763498690161828,0.9992739237389
"Xylt2",2010,-0.000361659171090633,6556.9,-0.25128691304001,0.767653337510775,0.999319578913865
"Dnajb3",12694,-0.000406594860355893,6557.1,-0.301571075434038,0.765625717892473,0.9992739237389
"Cdan1",4310,-0.000151798172723344,6557.4,-0.0272122261329305,0.752324729602938,0.9992739237389
"Rftn2",15654,-1.4707599396072e-06,6557.4,0.136027990100718,0.760798896799415,0.9992739237389
"Glce",6286,-0.000405750419093943,6557.6,-0.299496333695866,0.767554229980145,0.9992739237389
"Ephb3",663,-0.00041374472329257,6558.2,-0.307433956858642,0.766206913989756,0.999347827895697
"Mtfr1",4447,-0.000307113485027345,6558.6,-0.189819297382272,0.754610431360565,0.9992739237389
"Shroom1",16719,-0.000419620725203729,6558.7,-0.314426909196988,0.774563759328719,0.9992739237389
"Gnptg",7157,-0.000356578692465075,6559.1,-0.246971314460997,0.769349813619962,0.9992739237389
"Gm9761",6897,-2.41092566616695e-08,6559.5,0.139977575907928,0.764291417731219,0.9992739237389
"Slc18a2",17465,-0.00014965740655258,6559.8,-0.0242749079005581,0.76499389480945,0.9992739237389
"Ccnt1",982,-0.000364076727152413,6560.1,-0.25304455117105,0.761807698849171,0.9992739237389
"Thoc6",8654,-0.000267349430023984,6560.1,-0.152202243367845,0.764131299700002,0.9992739237389
"Gm43753",14872,-0.00039511084086605,6560.4,-0.287601977244773,0.774646719485249,0.9992739237389
"Entpd7",3533,-6.47567256157474e-05,6561.4,0.0679649654531266,0.767577864736005,0.9992739237389
"Cyb5d2",10833,-0.000121488312532999,6561.5,0.00791154801967069,0.75844619132691,0.999358406017732
"Srp72",7339,-0.000271392313989171,6561.6,-0.154465741503255,0.767215684420956,0.999421450525484
"Dctpp1",8893,-0.000309420982537699,6561.6,-0.195754800539839,0.760596694615798,0.9992739237389
"Utp6",7168,-0.0001800421536315,6562.2,-0.05361658308681,0.766272541214773,0.9992739237389
"Bag5",9930,-6.08739700316067e-05,6563.1,0.0726010193093039,0.766051077410825,0.9992739237389
"Aspscr1",3511,-0.000369951904445499,6563.8,-0.258407934059565,0.763435280004016,0.999333060564876
"Mxd1",126,-0.000390527223445879,6564.5,-0.282148459749436,0.759425331695824,0.999356400465753
"Xrn1",6371,-0.000231287100716838,6564.5,-0.109378387762444,0.768111112655895,0.9992739237389
"Pkd2l2",17354,-0.000191586193592933,6565.2,-0.0706841706455343,0.753672026454334,0.9992739237389
"Gm45318",15617,-0.000399979436170535,6566,-0.293012608767209,0.773710110470522,0.9992739237389
"Suco",8413,-9.00435975583953e-05,6567.2,0.0413668744022921,0.765767117810859,0.9992739237389
"Ddx4",17027,6.90863724167771e-05,6567.6,0.212488501892228,0.768258446496092,0.9992739237389
"Prr14",5732,-0.000406015983321786,6567.7,-0.298124532768199,0.764936431537828,0.9992739237389
"Zfp512b",84,-0.000375668429685663,6567.8,-0.266013884423989,0.765003482997212,0.999333060564876
"Glod5",5834,-5.60820233028956e-05,6568.7,0.078998642132982,0.761847139180285,0.9992739237389
"Sepsecs",5134,-0.000109422010906408,6569.2,0.0214697893977003,0.764053439988887,0.999333060564876
"Rab22a",4413,-0.000232539990069508,6569.3,-0.111189222658776,0.764224974455497,0.9992739237389
"BC060293",15388,-5.60820233028956e-05,6570.1,0.078998642132982,0.761847139180285,0.9992739237389
"Gm12439",12543,-0.000146532676395954,6570.8,-0.0216609913025821,0.755662817291821,0.9992739237389
"Acss2",4450,3.77797183059128e-06,6571,0.142397003338804,0.768504119683961,0.9992739237389
"D16Ertd472e",2869,-0.000224954319158178,6571.1,-0.104202875273763,0.765473505417442,0.9992739237389
"Ciz1",8125,-0.000177759210443961,6571.5,-0.0558861442486872,0.761726957675209,0.9992739237389
"Stard5",9426,-0.000346711239498364,6572.4,-0.232585462981076,0.764029547424315,0.999300955890208
"Lyar",11653,-0.000264904776250547,6572.4,-0.146478497878406,0.768867998882657,0.9992739237389
"Sema4a",4627,-0.000426943522616829,6573.4,-0.320886809571043,0.774560143614332,0.99927701193638
"Otud5",5828,3.54967209087037e-05,6573.6,0.176947518211536,0.763626718597377,0.999356400465753
"Usf3",11716,9.23503370252678e-05,6573.8,0.237321354167124,0.763374508241665,0.9992739237389
"Syne2",11404,-0.00036667951134421,6574,-0.254610218913354,0.760000535005177,0.9992739237389
"Rpl3-ps2",12948,-0.000143281525170085,6574,-0.0146886325861847,0.762370155393019,0.9992739237389
"Nucks1",3985,-0.000168563639210026,6574.2,-0.0447764423279389,0.771669461217069,0.9992739237389
"Tdrd5",11152,-3.24992483019755e-05,6574.4,0.103139049985866,0.767035227394087,0.999297699300296
"B230311B06Rik",15479,-0.000233975435915025,6574.6,-0.115452998117778,0.762694238018713,0.9992739237389
"Cnst",8050,-0.000175686225096843,6575.2,-0.0503886535614628,0.757765472314729,0.9992739237389
"Atp5h",6922,-8.62146264339016e-05,6575.4,0.0451237801838525,0.76899701360439,0.9992739237389
"6430511E19Rik",14264,-0.000357878217429841,6575.4,-0.24753932209085,0.765726757348051,0.999280550176635
"Rps3a2",11315,-3.11716460394999e-05,6575.7,0.10162593859397,0.756055166652675,0.9992739237389
"Klhl33",13391,-0.00012889714564491,6576.3,-0.00288321538647964,0.762888793311527,0.9992739237389
"Cyp2t4",16293,-0.000424437897032918,6576.3,-0.318327338189685,0.776361048938619,0.9992739237389
"S100b",16633,-0.00040732511549224,6576.3,-0.299027103254541,0.77527728372294,0.9992739237389
"Alcam",2761,-2.39730869158306e-05,6577,0.112100053399087,0.758733421917696,0.9992739237389
"Gm11942",13563,-3.44013524244465e-05,6577.3,0.102687898446716,0.764339624543454,0.9992739237389
"Bcl11a",88,-7.39665119735904e-05,6577.8,0.0601353174549357,0.766536576666161,0.999333060564876
"Hspa4l",3724,-9.63539207490774e-05,6578.3,0.0330638231717771,0.766664381635088,0.9992739237389
"9530068E07Rik",7325,4.06240362565453e-05,6578.5,0.180712164526988,0.762999401873859,0.9992739237389
"Rnf225",6771,7.31688995717835e-06,6578.6,0.146828112091446,0.761478622289386,0.9992739237389
"Pcdhb9",10106,-0.000361996192030009,6579.1,-0.252627786040497,0.774419702606561,0.9992739237389
"C230037L18Rik",13006,-0.000417779302155774,6579.1,-0.309910695224327,0.774900692250395,0.9992739237389
"1810055G02Rik",7129,-0.000149512547909253,6579.2,-0.0249660470793944,0.768406014414572,0.9992739237389
"Parp8",2369,-0.000211904674367449,6579.3,-0.089148317559519,0.763514997385459,0.9992739237389
"Lsm8",9158,-0.000413200653373925,6579.4,-0.308355206086698,0.774185507818994,0.9992739237389
"Pwwp2b",11085,-0.000329330287461895,6579.8,-0.218056253417375,0.76888192222261,0.9992739237389
"Tmcc1",5480,-0.000390198447798786,6580.4,-0.281481973960352,0.772898808758976,0.9992739237389
"Ccno",17028,-0.000397726058027669,6580.7,-0.290356805641429,0.77774732536883,0.9992739237389
"Mettl26",3713,-0.000266975241358289,6581.1,-0.149606783142632,0.76795537682635,0.9992739237389
